,tweet_id,text
1954,1239530603789209612,"Prepare. Prevent. But Don't fall into the Panic!
.
#corona #coronavirus #coronavírus #covıd19 #Covid_19 #panicshopping https://t.co/O2oIERNcGl"
1955,1239530603118088192,"Trump imposes a 30-day travel ban to and from Europe
#USPresident #DonaldTrump #Europe #COVID19 #trump #tourism #travelban
 https://t.co/maF45zhgZk"
1956,1239530596927442944,24-FEB-2020 :: The Viral Moment has Arrived #COVID19 #coronavirus #2019nCoV https://t.co/7UstVHMmhk https://t.co/NPWVB4eil3
1957,1239530596872814592,"@manukumarjain @XiaomiIndia Take Care
#COVID19
#Aruora Blue
#ILoveRedmiNote 
#RedmiNote9Pro
#RedmiNote9Promax
#Xiaomi Red 
#RedmiNote
@manukumarjain"
1958,1239530596386271232,Stay safe and be safe everyone! #COVID19  #COVID19PH #StayAtHome #StayAtHome #StayHomeSaveLives #covidー19uk #COVIDー19 https://t.co/8pDcSuH2tX
1959,1239530594872086529,"#Georgia 1st Case #Coronavirus/#COVID19 
From #CherokeeCounty
May11: Taken to StatePark for Isolation
7 Emergency mobile units deployed to HardLaborCreek StatePark #MorganCounty
Not able to isolate at primary residence
https://t.co/FU46n1khAh
#COVID19US #COVID19GA #CoronavirusUS"
1960,1239530587377078278,"#LatinAmerica #Venezuela #Argentina #Coronavirus #Covid19 

Venezuela on Sunday ordered a ""collective quarantine"" in seven states, including Caracas, to stem the spread of the coronavirus pandemic, part of stepped-up measures throughout Latin America.

https://t.co/xGVZpzduAh"
1961,1239530569098080258,#COVID19 has become #selfy #virus for #celebrities. #CallOffShooting https://t.co/H6drGCgMO5
1962,1239530568221679619,"Save #toiletpaper, buy a @TOTOUSA #washlet. #COVID19"
1963,1239530566850154497,"#COVID19 
#BernieSanders #MedicareForAll pass the Bill .@SpeakerPelosi .@senatemajldr .@RepJayapal .@SenSanders #COVIDー19 
#UBIStimulus #FDR #NEWDeal ~ #Food distribution for #WeThePeople ~ #Biden like #Trump will protect #healthinsurance https://t.co/Nvr906bqQc"
1964,1239530548986511362,"#TEST: Home trainer @tacx Vortex Smart

➡️ https://t.co/016mouW8tY

#MeQuedoEnCasa #Coronavirus #COVID19"
1965,1239530529604734976,"#COVID19 #2019nCoV #Corona #Virus #nCoV2019 #CoronaVirus #CoronaVirusItaly #WHO #ResidentEvil #Biohazard #Monsters #WorldWarZ #IAmLegend #12Monkeys #Pandemia #Covenant 🚨 ⚠️ ☣ 🆘 🤒 🌎 🦠 🇨🇳 🇮🇹 ⚡🔥 💊 🔊 🧠 👩‍🔬 💫 👉 ® = 7,3% 🌍🌀😲🙊🙉🙈 In Italy, deseases 24,747. Deaths 1809. https://t.co/4MhbxQUsR4"
1966,1239530528405164034,Word. #StayAtHome #COVID19 #yougotthis https://t.co/MnE50l5XHz
1967,1239530504652828672,🤷🏽‍♀️. Keep 10ft away from me please and thank you. #COVID19 #QuarantineLife #coronavirus https://t.co/xtu7SMUEnp
1968,1239530499615395841,The United States is full of morons... #coronavirus #QuarantineLife #COVID19 https://t.co/F4S4sRYQUr
1969,1239530433987014656,"Say no to #Coronavirus!
Here are 7 preventive tips &gt;&gt;

#tips #knowaboutCoronaVirus #beInformaed #stayhealthy #COVID19 @RameshMehta15 @jsbamrah @DrArunGarg https://t.co/EMO7m5i7KE"
1970,1239530400940281856,I’m gonna rip his nipples off! #Covid19 #coronavirus #reddwarf https://t.co/swmowMPGw1
1971,1239530373614145536,California airport workers hit by coronavirus: Here is what we know https://t.co/Ynz0LdFEgx #coronavirus #covid19 #california #losangeles
1972,1239530360171573249,Boucing castles #smallbusiness #kids #fun #COVID19 https://t.co/0T6yXw0c20
1973,1239530356530962434,"#winterregino #world #instagramers #ph #prayforluzonphils #ncrlockdown #covid19 @ Park Villas, Resort World Manila https://t.co/V3xoJWFMhq"
1974,1239530313769943042,#Infectionprevention and control &amp; #WASHinHCFs @WHO #COVID19 web page for key guidance documents #besmart #besafe #bekind  https://t.co/wF5J50ivKP
1975,1239530302193774593,"Disgusting.  PAY THEM!  What the hell are PROFITS FOR?  Protect your people!

#NatureVsMoney

#coronavirus #COVID19 #tFv https://t.co/e7xYzUfBFJ"
1976,1239530281968603137,"VBSPU gears up to prevent COVID-19
#VeerBahadurSingh  #COVID19  #COVID19 #Covid_19 #COVID2019 #VirusCorona #ChinaCoronaVirus #nCoV2019 #CoronaVirus #COVID19Pandemic #COVID19outbreak #CoronaVirusUpdates  #COVIDー19 #SARSCoV2 #SARS_COV_2
https://t.co/F0VJuDP4Q6"
1977,1239530266831523842,We can’t be dependent on #China on this. #coronavirus #COVID19 @DonaldJTrumpJr @ https://t.co/wicVlqIzFM
1978,1239530243733544962,"You can follow all #Travel #Tourism Updates over #Corona #Covid19
https://t.co/kTEJbsZs8j https://t.co/GzAHcRRgWH"
1979,1239530218735448065,"#COVID19 #coronavirus #PapaFrancesco #PopeFrancis #StayTheFHome 
Me: gets mad at my aunt because he’s going outside to ride his bike, giving a bad example to the whole family.
Pope Francis: https://t.co/oI3f9ZBl5m"
1980,1239530214641643521,"CAUTION!
Some Chinese in Japan are spreading false rumors about Japan.

#WohanVirus
#coronavirus
#covid19"
1981,1239530212116881409,Some thoughts from me on the #mentalhealth aspect of #responsiblebusiness practice and #COVID19. #bizhumanrights https://t.co/S41E7FGwaG
1982,1239530190180663297,The Corona Pope #Coronavirus #COVID19 #16marzo https://t.co/VbGukyAKpx
1983,1239530176502886400,"#WestBengal govt has raised a fund of Rs. 200 to fight against #COVID19: CM #MamataBanerjee 
https://t.co/HbUCX7K9M1"
1984,1239530175446102022,Facility closures and program cancellations in #WatReg due to #COVID19👇👇👇 #StayInformed https://t.co/Nw7GcsUo5N
1985,1239530155346886659,#SafeHands for #WorldWaterDay and every day to protect from #COVID19 https://t.co/I4ulNfEVlO
1986,1239530152507445248,#Spain becomes 4th most virus-infected nation #coronavirus #covid19 https://t.co/8tb7ejTwc0
1987,1239530142109593600,"That part when #BongGo tells #Duterte to read some parts of whoever-wrote-that-statement:

#COVID19
#ubuhansiduterte https://t.co/VQoEBWuiz7"
1988,1239530140335591426,"Plant the empty cardboard husk in your back yard, and it will grow more toilet paper. You're welcome. #COVID19 #coronavirus #stlblues"
1989,1239530131632291844,"YAS granny!! Don't start none won't be none. 🤷🏻‍♀️
#QuarantineLife #coronavirus #COVIDー19 #COVID19 #SocialDistancingNow https://t.co/znoikg5fuG"
1990,1239530112728674305,"#SHIT #MONDAY WITH #SUN AND #STAYHOME THANKS #COVID19 🤬🤬🤬🤬🤬🤬🤬
.
#mx #sx #motocross #supercross #braap #MXBARS 🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑 https://t.co/M7L0iPq0va"
1991,1239530112195977216,"#Repost @wehavenocake
・・・
I know it's difficult, but I believe in you.

#COVID19 #coronavirus https://t.co/opcVWziIXC https://t.co/EqYljGkAAf"
1992,1239530096953712641,"#India #Bollywood #movie productions halted till #coronavirus eases

#CoronavirusPandemic #COVID19 #CoronaAlert #BREAKING #coronavirus #COVID2019uk #viruestuerkiyede #USA #America #COVIDー19 #coronavirusuk #बॉलीवुड #NotTheAusGP #zonaBU #IPL2020 #भारत #DelhiPogrom2020 #नईदिल्ली"
1993,1239530068369641474,Its will be a challenging time Its will be a challenging time #strongertogether  #Covid-19 #community #support#strongertogether  #Covid19 #community #support https://t.co/dAZMVbz4he
1994,1239530061402963972,"A Sunday Without #Worship: In Crisis, a Nation Asks, ‘What Is Community?’ https://t.co/w2Sswn3hJC #religion #usa #parishministry #covid19 #coronavirus #publichealth some really great pictures in this piece"
1995,1239530038099357697,Don't forget about #StPatricksDay amidst all the #COVID19 coverage - here's a fun themed #STEM activity you can do at home! https://t.co/DIFHZnHCEy
1996,1239530014879764481,#FOMC #Fed @USTreasury @realDonaldTrump @stevenmnuchin1 .. #QuarantineAct2020 .. all roads eventually lead to this or otherwise off a cliff. #nCOV #coronavirus #covid19
1997,1239530012891418624,@abigaildisney @CDCgov They knew. #CDC #coronapocolypse #COVID19 https://t.co/xRLz39gpcE
1998,1239530006960717824,Tennis in the time of #coronavirus. #Tennis #COVID19 https://t.co/ic2vFTsYwN
1999,1239529991651688448,"Thread on the tough road ahead for the US:
#USPolitics #corruption #IMPOTUS
#coronavirus #COVID19 https://t.co/uniLJsgAeW"
2000,1239529983258660864,"How to #FlattenTheCurve in the #COVID19 #pandemic. #SARSCoV2 

https://t.co/3o3wIPRm9t"
2001,1239529973121196032,Ballygar GP appeals to public to stop ‘second guessing’ HSE guidelines. https://t.co/xiNtr8OQg4 #GalwayBayfmNews #Covid19 #CoronaVirus
2002,1239529961368608773,"The Not-so Great Equaliser
#COVID19 #COVID19india #COVIDー19 #SARS_COV_2  #Wuhan #COVID19Pandemic #CoronaVirusOutbreak #nCoV2019 #CoronaVirus 
https://t.co/IqsPgymmpf"
2003,1239529958608863232,"So Mr President I thought #COVID19 was a HOAX, what now? #TrumpIsTheWORSTPresidentEVER #coronavirus #TrumpLiesAboutCoronavirus #TrumpVirusCoverup #QuarantineLife #TravelBan"
2004,1239529925851394048,"#Congress did not write the #RuleOfLaw to protect #WeThePeople #COVID19 
#Testing but no #Treatment 
#BailOut to #Banks no #UBIStimulus to the #People 
#WhiteModerate will protect #StatusQuo 
#BlackVoters #Whites #Hispanics 
#BarackObama ran on #SinglePayer #Vote #BernieSanders https://t.co/tnkzWcuywN"
2005,1239529916263272450,"Another German #Biotech makes #headlines re #Coronavirus #Vaccine: ""With weeks to go to #COVID19 vaccine trial, @BioNTech lands $135M deal and advances @Pfizer talks with strong backing from #China #pandemic #vaccination #precisionmedicine  https://t.co/Oz11Yp9Yh1 https://t.co/YyVHqByCuu"
2006,1239529904858894337,15/03/2020 Interview with Tommy Robinson #russia https://t.co/lnstpadTQb #Conservatives #LibDems #covid19 #covid #labour #bbc #news #PrimeMinister #RETWEET #politics #tommyrobinson #fakenews #coronavirus #true #itvnews #Muslims #britain #rape #gangs
2007,1239529871329689602,"#Covid19 has seen #BCM frameworks being rolled out across the globe, with many orgs implementing #remotework policies. We've provided tips on the most effective ways of embracing remote work &amp; making it work for your company.

https://t.co/P05D3vcoLM

#coronavirus #Getalyned"
2008,1239529850123071488,"We expect a rise in need, especially for #food and #housing, as #COVID19 impacts our communities. We need your help to ensure our most vulnerable kids, families and seniors remain in their homes and have enough to eat.

If you can, donate; every bit helps: https://t.co/3r6VSOSzZw https://t.co/il0YhFqfAq"
2009,1239529847845801985,"#HomeLearning = #reading, cats, &amp; windows to worlds both real &amp; imagined. My son, 11, spellbound w #DragonPearl by @deuceofgears via #RickRiordanPresents, #spaceopera &amp; Korean mythology = not-gonna-put-this-book-down-Mom!

#inTLchat #titletalk #librarykid #sciencefiction #COVID19 https://t.co/Swsv15KEgU"
2010,1239529816979841025,Working from home #Homeoffice #ukažhomeoffice #COVID19 https://t.co/0rxC3SAad4
2011,1239529811711684608,What y’all doing in #WestVirginia  no #CronaVirus #covid19
2012,1239529798386491393,"Of the 13,882 patients in Lombardy region w/ #COVID19, 1,186 (8%) are #healthcare professionals (#JAMALive) A very useful interview w/  @DeMCecconi
accompanying @JAMA_Current paper 
by @DrMCecconi, Giacomo Grasselli, @pesenti_antonio https://t.co/0845nmANK5 #coronaviruskenya https://t.co/cXrf23QgD6"
2013,1239529771937271808,"You can follow all #Travel #Tourism Updates over #Corona #Covid19
https://t.co/U2hSD9g3BC https://t.co/xipIxDESOO"
2014,1239529748440797185,"I've done my share of #PanicBuying. Not a  #LooRoll in sight, but I should be safe from #Starvation for a few weeks of #LockDown. #COVID19 #panicshopping."
2015,1239529738697347074,"Be ready to fight #COVID19! 

#ResilientPakistan #CoronavirusOutbreak"
2016,1239529703725322242,We would like to see what “mandatory measures” would be and how it would be accepted in #NYS. #COVID19 #coronavirus https://t.co/RICOcTB0Nh
2017,1239529703649705990,"#Liberia and #Tanzania are the latest countries in #Africa to confirm cases of #COVID19. 28 countries in the continent have now confirmed cases of the disease, with the numbers surpassing 350.

#Coronavirus https://t.co/UiUAGv2j3V"
2018,1239529688793579523,Check out #BarChartRace by March 16 to stay tuned with #COVID19 outbreak- #Covid_19 #coronavirus #CoronavirusOutbreak https://t.co/i2kIbzJ8KG
2019,1239529631637741571,Excellent messaging ; neutral on the donkey and miniature horse 🐴🤷‍♀️ #toeachhisown #toeachstayhome #covid19 https://t.co/FCl8OACUSc
2020,1239529615418425346,Covid - useful resource. #covid #covid19 #coronavirus #pandemic #investing #stats #statistics #data #analysis #finance https://t.co/uv2jjXYBNn https://t.co/y50xlbtAz5
2021,1239529608221020163,"What to expect if you are unwell with #covid19 #coronavirus #respectyourimmunesystem #BreakTheChain #reducetransmission

https://t.co/NhzDtdccXj"
2022,1239529606710951936,"@joss TV Comfort watches:
The Big Bang Theory
How the Universe Works
The Good Place
Veep
#coronavirus #COVID19 #QuarantineAndChill"
2023,1239529598364160002,"PX Mart, Simple Mart to join new mask-rationing system

https://t.co/k4tEX9F7gA

#Coronavirus #Taiwan #mask #COVID19 https://t.co/JeoqmoB6f9"
2024,1239529517246537729,"CLEAN ME!!!
To #cats it's clear that #hygiene and #cleaning are important (not only now with #COVID19🦠). Take care, if you can #StayAtHome, share the minimum of concern and many kittens ❤️🐾. Laughing 😆, smiling 😄 and being 😍 happy boost the immune system. https://t.co/FPS4YUblzx"
2025,1239529496795123712,"Survive the global coronavirus pandemic.
#world #pandemic #survival #society #life
#coronavirus #covid19 #covidー19 #culture https://t.co/0mP98CtX0Z"
2026,1239529464419270657,Some useful info here for bored social distancers. #coronavirus #covid19 #socialdistance #bored https://t.co/FTa80beoIT
2027,1239529451618291712,#Spring #Flowers here #EverythingProperty still available to view. #TunbridgeWells office are taking all the precautions we can to prevent #Covid19  from infecting staff and clients. Please be assured that viewings go ahead on the basis that all parties are not showing symptoms. https://t.co/FRESmSxfOD
2028,1239529432244719616,How have you changed practice? #COVID19 #spine #MSK #chiropractic #PhysicalTherapy #medtwitter
2029,1239529422782451712,"#sesamestreet #inappropriate #funny #elmo #elmosworld #atmosphere #space #oxygen #monday #WashYourHands #besafe #socialdistance #covid19 #stayathome @ North Scituate, Rhode Island https://t.co/s39Im3jqtF"
2030,1239529408718950400,"Credit to #Colombia’s President #Duque for leading his country in preparation for #COVID19, rather than chasing the disease after it strikes in significant numbers."
2031,1239529403983335425,"Covid19: Parks, gardens closed in Srinagar
#COVID19 #Covid_19 #COVID2019 #VirusCorona #ChinaCoronaVirus #nCoV2019 #CoronaVirus #COVID19Pandemic #Assam #IndiaFightsCorona #CoronaVirusUpdates #CoronaVirusOutbreak #COVID19India
https://t.co/xWcSzwuQF8"
2032,1239529371016159232,"#qanda is proof that the #LNPCrimeFamily &amp; #CrimeMinisterMorrison has failed failed failed

#Covid19 is going to be out of control, is most likely completely out of control

#auspol
#QandA"
2033,1239529356734627840,"So  overpriced #CoronaVirus #COVID19

Its a 500 ml bottle only. 😱😱😱😳😳

#pandemic #pandemicadvantage https://t.co/4FwfUr4p8K"
2034,1239529350174818307,Who do you want to hear from concerning the day to day action the USA is taking on #COVID19 ? #coronavirus #manicmonday
2035,1239529347263926272,Case of Corona in Africa #covid19 #womensmonthzim #Covid19zw #coronaviruszw #coronazw  #GenerationEquality #womenzw #womensmonthzim @WCOZIMBABWE @YoungWomenInst @Pachoto2014 @unwomenzw @ShamwariyeMwana @GwenTrust @GMCZimbabwe @SHDFZim  @NLinZimbabwe @ZWwomensmed https://t.co/FEGpdQ9FZt
2036,1239529346567528448,"New York, LA shut bars and restaurants in order to combat coronavirus.. #NewYork #LosAngeles #Coronavirus #CoronaVirusUpdates #CoronavirusOutbreak #COVID19 #COVIDー19 #COVID2019 #Corona #Coronavid19 https://t.co/03GAXjJEo5"
2037,1239529345401729026,Are you living the #QuarantineLife? What do you do to relax? #WorkFromHome #Coronavirus #CoronavirusUK #COVID19
2038,1239529344441241601,"Countries affected with #coronavirus are now taking major steps to address it using #AI and #bigdata technologies.  According to the World Health Organization (WHO), AI and big #data played a significant role in China’s response to #COVID19 💡Read how 👉https://t.co/tfQNmnNJjm"
2039,1239529336690139136,"@itnEditor The 2020 #Society_of_Breast_Imaging/#American_College_of_Radiology (#SBI/#ACR) annual symposium has been cancelled: https://t.co/PnRnUXb4qy
#SBI20 #COVID19 #Coronavirus #2019nCoV #Wuhanvirus #pandemic"
2040,1239529316267876353,Is today's @cbsl monetary policy action da right response to help fight #COVID19 in #Srilanka ? Some notes #lka https://t.co/67mdk8Okxj
2041,1239529297121026051,"#bath in light of all the #coronavirus #covid19 restrictions and closures, I imagine that it’s having a positive impact on climate."
2042,1239529291421007873,Actual tears 🤣 #COVID19 #StopTheSpread #MahogonyMag https://t.co/tqipHJnaWn
2043,1239529289957232640,"Trump has PROMISED to match this #generous #donation....

NEVER IN A MILLION YEARS!

#COVID19 https://t.co/8Jz9dCHgcq"
2044,1239529274496909312,"Factories scramble operations to restock supermarket shelves

https://t.co/MUpZTEsxzP

#supplychain #covid19 #coronavirus"
2045,1239529253244481539,"#responsibility #yourmove #letstalk about #people #equipment #space

@Morning_Joe remember the #outbreakMovie with #dustinhoffman #renerusso #morganfreeman

Didn't the military know about the disease, as did the @realDonaldTrump administration knew about #COVID19 from the @WHO https://t.co/mrJ4jAs4Jd"
2046,1239529243811479552,"After #COVID19 hit, #PrincessCruises now reports 2019 #databreach #data #PersonalData #DataPrivacy  https://t.co/aKoWVZNMYU"
2047,1239529224681259009,"@foundation_ma Trump has PROMISED to match this #generous #donation....

NEVER IN A MILLION YEARS!

#COVID19"
2048,1239529217756364800,"• Nonostante tutto, What a Wonderful World! 🎶❣️🎹
•
🔹FB https://t.co/ZkqMSyahhl
•
•
#Piano #music #iorestocasa #COVID2019italia #COVIDー19 #COVID19 #coronvirusitalia #CoronaVirusitaly #ItaliaZonaRossa #coronavirusitalIa #EMERGENZACOVID19 #StayAtHome #Conte https://t.co/PLWuhUhPSA"
2049,1239529194989600768,"War and Peace Over Covid-19
#WarandPeace #Covid19 #China #UnitedStates #NarendraModi #SAARC #Pakistan #ImranKhan #WuhanCoronavius #Wuhan #XiJinping #DonaldTrump #nCoV2019 #CoronaVirus #COVID19Pandemic #COVID19outbreak #CoronaVirusOutbreak @Sreeniv 
https://t.co/crOqM2jq50"
2050,1239529177449029633,"PM’s Opening Remarks at Video Conference of SAARC Leaders on combating COVID-19
#PMO #SAARC #COVID19 https://t.co/7LPMvEVO9x"
2051,1239529170453123072,Client @caliyost has guidance for #physicians office including docs and others. #telework #telehealth #covid19 #coronavirus #flexiblework Working from home: Is it possible for physician practices? https://t.co/IgbmpbGSPj As we many get use to a new way of working #remotework.
2052,1239529152186929152,Happened a while ago ... but worth another watch for a smile! #workingfromhome #workingremotely #COVID19 https://t.co/e6c0slBzGt
2053,1239529134243577858,No #Cities #Countries #Continents is immune from the plague from Ezekiel #Coronavirus #Covid19 pandemic virus infects towns and cities lockdown to come of public places and spaces to begin soon across and more fatalities in coming days and weeks
2054,1239529075884150786,"@heyitsSandraDee Trump has PROMISED to match that #generous #donation....

NEVER IN A MILLION YEARS!

#COVID19"
2055,1239529058183958529,"BBC News - Coronavirus: How to protect your mental health https://t.co/9oempE5EeW 
#coronials #Covid_19 #COVID19 #covid19SA #COVID_19uk #CoronaVirusUpdates #coronavirus  #keepcalmandwashyourhands #health #mentalhealth"
2056,1239529055755677698,"Never sat in a quarantine for having a cold before 🥤

#COVIDー19 #COVID19 #Corona #coronaviruskenya #StayTheFHome"
2057,1239529047534772224,"While everyone is preparing for #COVID19, I’m freaking out because #YardCat just brought me a bird as a #rescuecat thank you. Oh, the feathers...while she plays with her food. Yuck."
2058,1239529038173126663,"@TanveerMasoodDK Keep spreading the message
 #StayAtHome #WashYourHands #SocialDistancing #AvoidCrowds #COVID19"
2059,1239529037162115077,#IndiaFightsCorona | UP declares war on #COVID19. #6PMPrime with @Ankit_Tyagi01 #ITLivestream https://t.co/M0sbmBizDY
2060,1239529016429854721,"Another post on ""#COVID19, #Copyright, &amp; #Library Superpowers (Part II): §108 or Don’t Stop #DocDel’ing (sung to Journey’s “Don’t Stop Believin’”):
♫Giving copyright a whirl, ♪
♪Livin’ in a COVID world ♬
♫Skipped the midnight train and goin’ nowhere.. https://t.co/UKuqd7SZ7a"
2061,1239529015246876672,This #coronavirus song might just be the best thing on #TikTok right now. #covid19 https://t.co/E2GiHfhX60
2062,1239529014483726338,"💥 Important Notice Regarding Orders 💥

👉 https://t.co/gR4YJJC5sU 👈

#thesoapkitchen #orders #coronavirus #COVID19 https://t.co/lWDYwh05Jr"
2063,1239529005981863938,"Alright, Monday, let's show 'em what we're made of.  #onlinelearning #groundtoonline #day1 #COVID19 https://t.co/ThxOet7AoP"
2064,1239528990496313344,"Saudi suspends workplace attendance in all gov't agencies
#SaudiArabia #Riyadh #COVID19  #COVID19 #Covid_19 #COVID2019 #VirusCorona #ChinaCoronaVirus #nCoV2019 #CoronaVirus #COVID19Pandemic #CoronaVirusUpdates #CoronaVirusOutbreak  #COVIDー19 #SARS_COV_2
https://t.co/1OgAh3vxie"
2065,1239528972079128582,#China on Monday called for immediately lifting sanctions on #Iran to avoid interference in the #COVID19 fight. https://t.co/bE0jCfq6oB https://t.co/aPrrHEfiYf
2066,1239528959588675585,@ErummKhan let us ask Dr #AdnanKhan what  #COVID19  #coronavirus platelets count is and if it will decline in the coming days or weeks ??
2067,1239528950394761217,With kids home from school due to #COVID19 #coronavirus watch the @weatherchannel as we teach them some #Science! I'm with @TWCAlexWallace 9am to 1pm ET tracking our next cross country storm. https://t.co/y7hQvhkCrH
2068,1239528939011407872,"#covidー19uk
Me, on a Friday night still quarantined :
.
.
.
#coronaviruskenya #COVID19 #QuarantineLife #QuarantineAndChill #StayHome #CoronaVirusUpdates #HighRiskCovid19 #PresidentUhuruKenyatta https://t.co/gMprrW33dO"
2069,1239528934670241794,"He's infected. See his message from hospital room
https://t.co/O5iqryEs65

Caught it in a church.

#coronavirus #COVID19 #tFv"
2070,1239528924343869440,"#COVID19, #mentalhealth and #bizhumanrights - What are the key considerations for responsible business? @GBIHR  Director @JoannaBReyes explores in our second blog on COVID-19 and #responsiblebusiness.
https://t.co/7xnDWZHPIP https://t.co/p6CXCGmftn"
2071,1239528923916120064,#COVID19 #coronavirus I miss 2019 🥺 #thingsimissfromlastyear #QuarantineLife #CoronavirusOutbreak #SocialDistancingNow https://t.co/eQNQ8GVpWn
2072,1239528850968719360,"#Covid19: #Russia closes border with #Belarus
https://t.co/m8nVJWW7u2"
2073,1239528843267825664,"Self Isolating against #coronavirus #COVID19? Interested in #space ? Join us tmrw evening - online course ""The New Space Age an Introduction"". From @WEAadulted supported by @RoyalAstroSoc. Six wks 90 mins. Started 10 Mar but reg still open https://t.co/wnUgpWQOeG thanks @SciFiBot"
2074,1239528835403722752,Corona virus hairstyle - Lets support Black Business 😷😷 #CoronaVirusSA #LOCKSOUTHAFRICADOWN #COVID19 #CoronavirusOutbreak https://t.co/QgjQYj3Z8I
2075,1239528816437088262,"BREAKING!

#Tanzania confirms first case of #COVID19 , becoming the 27th country to report a case. #CoronaVirusUpdates"
2076,1239528793682767875,Bible Study #SafeAtHome #Covid19 #JakolAtHome https://t.co/0O21KYhQPJ
2077,1239528788733673472,"And a great explanation of why soap works... #WashYourHands #COVID19 #COVIDー19 
https://t.co/puhJ3Qzp3I"
2078,1239528776440188928,"A worship song to #God...for the whole #world.

#repent of sin and put your faith in #JesusChrist to save you.

#covidー19uk
#coronavirus 
#coronavirus #COVID19 
#CoronavirusOutbreak https://t.co/I49TfpN3mz"
2079,1239528769758601217,@joebronsky1 @tedlieu @thehowie What mortality rate are #Cult45 #Trumptards ok with? #FauxPatriots #MoronInChief #COVID19
2080,1239528742721970178,"Your safety before everything!

Contact us for any queries: +91 9769343504 | team@bll.org.in

#bll #safety #COVID19 #coronavirus #coronavirusoutbreak #coronavirus #staysafe #maintainhygiene #businessleadershipleague #navimumbai #businessowners #IndiaFightsCorona https://t.co/82MUsqdEWh"
2081,1239528742432595968,"Daily votes are in!
#CdnScreenAwards #KatBarrell
#COVID19 is giving me grief at work and at home. Voting for Kat and creating art give me some peace of mind. (and no, I did not draw that Sheriff Haught, though I wish I did)
Let's close out Round 3 with Kat at the top, shall we? https://t.co/VjPVhWDVGz"
2082,1239528739362537472,"OMG 😱 WATCH THIS!
 https://t.co/U7lG3be88p 

via @YouTube
 #GoodMorning #QuarantineLife #yt #Fashionista #TheWalkingDead #covidontario #COVID19 #coronavirus #makeuptutorial #YouTubeExplainThis #Badoo #youtuber"
2083,1239528722887311361,"Just going to be another one of those days huh?

the great corona crash of 2020
#bitcoin #covid19 #voskcoin https://t.co/L9cwJB1apz"
2084,1239528710065143808,"https://t.co/PcpK0I4eL3
Worth a watch #StayAtHome #Covid19 #Coronavirus #Share"
2085,1239528698342080512,"Follow instructions by medical professionals and stay safe everyone.
#COVID19 #SafeHands #WashYourHands https://t.co/tOUPPC6Kcq"
2086,1239528687554494464,These are  for you to understand the scale of impact of #coronavirus #notraffic #COVID19 #lockdown #USA https://t.co/MYKQB2TskI
2087,1239528664569712640,#Bosnia's region #UnaSanaCanton restricts movement of #migrants to contain #COVID19 #coronavirus spread https://t.co/UoRuf1vfy6
2088,1239528601185288192,"Fighting Coronavirus On Ships – Steps Seafarers Should Take https://t.co/NIsveVm7Qg

#Cornovirus #COVID19 #virus #seafarers #shipping #maritime https://t.co/n21uX24boV"
2089,1239528592872067073,"Covid19: Germany latest country to close borders
#Germany #germanycoronavirus #COVID19 #Covid_19 #COVID2019 #VirusCorona #ChinaCoronaVirus #nCoV2019 #CoronaVirus #COVID19Pandemic #coronapocolypse #CoronaAlert #Corona #borders   
https://t.co/1RSAmsxkFP"
2090,1239528591609626625,"Expect another roller coaster ride on the #StockMarket @dowjones again this morning... 
#KOMONews #Covid19 https://t.co/h1U0K3EQzj"
2091,1239528585221865472,"#WEC postpones the #6hSpa which was scheduled for the end of April

#Coronavirus | #COVID19 | @circuitspa https://t.co/sN6BvPwhjQ"
2092,1239528575100911616,Thanks @FrTomFerguson  #ShepherdsVoice #StationsoftheCross #COVID19 https://t.co/6XIrvOJAyC
2093,1239528546701381632,"Corona-Homeoffice-Mode 👍

#safetyfirst #COVID19 #workworkwork https://t.co/CFKrPJxk6j"
2094,1239528535498338305,Do now what you'll be grateful you did 2 wks from now! #CoronaOutbreak #coronavirus #COVID19 #Covid_19 #cdc #COVID2019 #CoronaVirusUpdate #CoronavirusPandemic #georgia @GovKemp @CDCDirector #COVIDー19 #StayTheFHome https://t.co/mbmvHhZDdX
2095,1239528529882161152,Now models on #COVID19 just because #UKIP #Farage wasn’t stupid enough- UK style stupidity #UBUMM https://t.co/u5YaXrf5eL
2096,1239528513159467009,#Ethics Please consider why our frontline #ICU #ER #CNA #EMT staff are NOT being blanket tested? #Covid19 They should be a first priority.  #USA https://t.co/mvLtHHTKfv
2097,1239528495291813888,"Got the freshest hand sanitizer, 
- Lemon smell 🍋
- $15 a pop 🥤
HMU if y'all need anything..

#COVID19
#Corona #StayTheFHome"
2098,1239528467080695808,This was posted by Bill in China 2 days ago! Aust take heed! #auspol #CoVid19 #coronavirusaus @ScottMorrisonMP  @AlboMP @GregHuntMP @Bowenchris https://t.co/FoakZPP0T1
2099,1239528464086155265,"#Trumpcrimefamily #Trump #coronavirus #COVID19 
LYING CROOKED #Trump

Fun Google Trick 😺 
* Type ""Trump lied about"" into Google and you get

""About 25,900,000 results (0.60 seconds)""

Just what you need in a crisis: an immoral incompetent corrupt con artist who ALWAYS lies 2 u https://t.co/HosJeT9hii"
